"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0009060","aerobic respiration",148,-0.650838971793355,-2.55391192389631,1e-10,1.55896551724138e-08,1.22540834845735e-08,1863,"tags=53%, list=14%, signal=46%","12867/68263/66072/68197/12850/66377/269523/13063/170731/69702/17928/66142/407785/70316/68202/66925/69875/12864/17995/66128/11651/18293/66046/226646/105675/67003/17449/268697/11564/71804/68349/207728/68375/225887/333182/68550/14533/17993/17448/11428/67264/66218/14297/67530/15929/269951/12974/11429/67834/12858/12866/78920/67914/66108/227197/104130/67184/12861/12534/68342/66945/14194/12833/66414/56451/67680/66052/12859/66916/67267/110323/230075/66445/11666/66594/22273/72900/66091/68198"
"GO:0007040","lysosome organization",90,0.646826781658022,2.52170151391377,1e-10,1.55896551724138e-08,1.22540834845735e-08,2097,"tags=47%, list=16%, signal=39%","214585/16784/211286/67064/12751/11774/17101/94178/192236/16889/73658/231855/170833/15212/18439/27419/216742/16783/76959/71900/14387/432486/14824/15211/211978/433375/54396/15932/67166/18711/68942/19332/11303/216805/11432/70495/26889/12752/15485/19349/228545/65114"
"GO:0080171","lytic vacuole organization",90,0.646826781658022,2.52170151391377,1e-10,1.55896551724138e-08,1.22540834845735e-08,2097,"tags=47%, list=16%, signal=39%","214585/16784/211286/67064/12751/11774/17101/94178/192236/16889/73658/231855/170833/15212/18439/27419/216742/16783/76959/71900/14387/432486/14824/15211/211978/433375/54396/15932/67166/18711/68942/19332/11303/216805/11432/70495/26889/12752/15485/19349/228545/65114"
"GO:0006119","oxidative phosphorylation",108,-0.655625307615298,-2.45241040997586,1e-10,1.55896551724138e-08,1.22540834845735e-08,2107,"tags=54%, list=16%, signal=45%","66072/68197/12850/66377/269523/13063/69702/17928/66142/407785/70316/68202/66925/69875/12864/17995/66046/226646/105675/67003/268697/68349/207728/68375/225887/333182/68550/17993/67264/66218/14297/67530/12858/12866/67914/66108/227197/104130/67184/12861/12534/68342/66945/66414/67680/66052/12859/66916/67267/110323/230075/66445/11666/66594/22273/72900/66091/68198"
"GO:0042773","ATP synthesis coupled electron transport",61,-0.705686882728528,-2.41955095004012,1e-10,1.55896551724138e-08,1.22540834845735e-08,2223,"tags=57%, list=17%, signal=48%","12867/66072/68197/12850/13063/69702/66142/407785/66925/17995/226646/67003/268697/68349/68375/225887/67264/66218/67530/12858/12866/67914/227197/12861/12534/66945/66414/67680/66052/12859/230075/66445/66594/22273/72900"
"GO:0042775","mitochondrial ATP synthesis coupled electron transport",61,-0.705686882728528,-2.41955095004012,1e-10,1.55896551724138e-08,1.22540834845735e-08,2223,"tags=57%, list=17%, signal=48%","12867/66072/68197/12850/13063/69702/66142/407785/66925/17995/226646/67003/268697/68349/68375/225887/67264/66218/67530/12858/12866/67914/227197/12861/12534/66945/66414/67680/66052/12859/230075/66445/66594/22273/72900"
"GO:0045333","cellular respiration",195,-0.591200445722195,-2.38050859442263,1e-10,1.55896551724138e-08,1.22540834845735e-08,2271,"tags=46%, list=17%, signal=38%","227731/12867/68263/66072/68197/12850/110842/66377/269523/14555/13063/170731/69702/17928/66142/407785/70316/68202/66925/69875/12864/17995/66128/11651/26926/18293/66046/226646/105675/67003/17449/67863/268697/11564/71804/68349/207728/68375/225887/333182/68550/14533/17993/68015/17448/11428/67264/66218/20512/14297/67530/15929/269951/12974/11429/67834/12858/12866/78920/67914/66108/227197/104130/67184/12861/12534/68342/66945/14194/12833/66414/56451/67680/66052/78830/12859/66916/67267/110323/230075/110826/66445/11666/66594/18747/22273/72900/66091/68198"
"GO:0022904","respiratory electron transport chain",89,-0.654611307884126,-2.36897067747028,1e-10,1.55896551724138e-08,1.22540834845735e-08,2223,"tags=52%, list=17%, signal=43%","12867/66072/68197/12850/110842/14555/13063/69702/66142/407785/68202/66925/17995/26926/226646/67003/17449/67863/268697/68349/68375/225887/17993/17448/67264/66218/20512/67530/12858/12866/67914/227197/12861/12534/66945/66414/67680/66052/78830/12859/230075/110826/66445/66594/22273/72900"
"GO:0033044","regulation of chromosome organization",228,-0.570152778671941,-2.3306832167602,1e-10,1.55896551724138e-08,1.22540834845735e-08,2224,"tags=39%, list=17%, signal=33%","52206/21749/30949/66156/57376/67052/83796/26951/17222/79456/22137/12461/66591/21750/56317/209334/66468/72400/78658/245474/219114/66977/68014/66442/20174/68612/23834/66993/18817/320209/19822/218973/268697/20877/12464/69716/12468/52276/68964/11799/28113/269400/56351/51812/215387/224023/22594/107995/71514/12236/208084/18005/21335/56150/229512/69957/16319/21849/12534/20586/15381/67629/12465/14156/12469/68298/59008/11545/12466/22059/223970/17120/75430/56456/50912/11991/12055/12462/19708/16905/17216/12566/52563/52683/56505/12237/21454/11461/18854/56292"
"GO:0022900","electron transport chain",96,-0.627974505408395,-2.29158021757968,1e-10,1.55896551724138e-08,1.22540834845735e-08,2933,"tags=56%, list=22%, signal=44%","66148/14004/50799/66495/66576/67273/14719/66694/12867/66072/68197/12850/110842/14555/13063/69702/66142/407785/68202/66925/17995/26926/226646/67003/17449/67863/268697/68349/68375/225887/17993/17448/67264/66218/20512/67530/12858/12866/67914/227197/12861/12534/66945/66414/67680/66052/78830/12859/230075/110826/66445/66594/22273/72900"
"GO:0032543","mitochondrial translation",124,-0.597395576453748,-2.26429523178379,1e-10,1.55896551724138e-08,1.22540834845735e-08,3410,"tags=55%, list=26%, signal=41%","66971/94064/66223/57312/52469/18100/68565/66292/59054/67308/66230/76366/28030/226539/76563/70120/224805/65111/68499/229487/75398/69956/94062/66163/216767/232536/218506/70207/107733/79044/67036/66258/68537/64657/66407/71984/67212/56280/102436/353242/107732/56284/64659/228019/27395/66121/99045/67270/68735/52443/18120/64656/77721/50529/56282/68611/67994/27397/94063/66242/66493/102060/66077/67267/67681/64658/78523/233870"
"GO:0007059","chromosome segregation",359,-0.532521053473723,-2.25288410551961,1e-10,1.55896551724138e-08,1.22540834845735e-08,2763,"tags=45%, list=21%, signal=37%","208628/18221/52504/72787/77045/12189/70385/13605/12704/74763/14211/224727/21973/76044/17535/76850/228421/57785/381280/328580/209737/16571/12316/52206/21749/74117/30949/66934/66156/233406/381293/71876/57376/67052/71988/218977/83796/71819/76915/26951/17222/22137/66311/66591/12448/67811/76478/237911/110147/66140/108907/60411/56317/66406/209334/51791/108912/58186/13494/72776/66385/66336/66468/72400/78658/219114/66977/102920/13194/51944/67177/68014/66442/72155/103768/68612/18140/74237/23834/72119/54141/66993/18817/17865/18226/26886/19822/51792/211651/66578/268697/381318/20877/20878/74187/69716/320394/52276/66570/11799/16580/214901/73804/70218/215387/224023/225745/69737/107995/15183/105988/16211/19183/12442/12236/12447/71909/69736/18005/21335/26934/110033/56150/67849/69957/70645/16319/100502766/232933/12534/20586/70454/67629/223921/71878/30939/68298/59008/17350/11740/14579/192176/223970/17120/75430/56456/69912/12055/19708/76123/52563/100088/219072/73738/52683/67037/12237/103733/67203/19384/11461/56742/22154"
"GO:0006261","DNA-templated DNA replication",142,-0.576315880606618,-2.24546882715552,1e-10,1.55896551724138e-08,1.22540834845735e-08,2470,"tags=51%, list=19%, signal=42%","17535/12021/327762/19704/108961/77782/78903/71711/217127/77011/60364/66131/67968/27214/67967/79456/52679/12448/18975/209334/235559/19075/18392/18974/216156/26909/106344/18973/67177/268465/56045/70024/72107/23834/320209/18538/218973/17217/57441/212377/18969/214901/269400/21877/22036/18971/16881/272551/12544/17218/17215/19361/12447/72151/109145/56455/234736/69263/19076/69270/78833/11545/17220/20133/59035/19718/56452/59001/17219/67444/17216/12566/18972"
"GO:0000375","RNA splicing, via transesterification reactions",255,-0.541931884095833,-2.2372633389048,1e-10,1.55896551724138e-08,1.22540834845735e-08,2923,"tags=42%, list=22%, signal=34%","66978/69305/53379/380773/230753/19652/76522/216766/67031/56031/666794/215051/28036/83703/57905/15372/19704/17927/68011/74351/107701/22258/192160/20227/28000/209416/64340/233073/231889/66094/51796/20637/75062/230596/67493/68693/69408/20638/17149/110809/68092/19656/12729/66055/20624/70248/74255/76938/93686/19205/67242/67332/66492/107686/53317/192170/68479/53890/16201/236732/66373/214572/66642/276919/225027/20218/433702/71514/67836/60365/20462/20222/20220/232989/20383/69878/54633/68988/59092/19655/76793/56844/70465/20641/20643/108121/15381/22668/108014/67959/27374/53607/15387/50912/20595/71973/67678/67465/20382/50783/20630/68816/53817/78651/68981/27756/56275/15388"
"GO:0000377","RNA splicing, via transesterification reactions with bulged adenosine as nucleophile",255,-0.541931884095833,-2.2372633389048,1e-10,1.55896551724138e-08,1.22540834845735e-08,2923,"tags=42%, list=22%, signal=34%","66978/69305/53379/380773/230753/19652/76522/216766/67031/56031/666794/215051/28036/83703/57905/15372/19704/17927/68011/74351/107701/22258/192160/20227/28000/209416/64340/233073/231889/66094/51796/20637/75062/230596/67493/68693/69408/20638/17149/110809/68092/19656/12729/66055/20624/70248/74255/76938/93686/19205/67242/67332/66492/107686/53317/192170/68479/53890/16201/236732/66373/214572/66642/276919/225027/20218/433702/71514/67836/60365/20462/20222/20220/232989/20383/69878/54633/68988/59092/19655/76793/56844/70465/20641/20643/108121/15381/22668/108014/67959/27374/53607/15387/50912/20595/71973/67678/67465/20382/50783/20630/68816/53817/78651/68981/27756/56275/15388"
"GO:0000398","mRNA splicing, via spliceosome",255,-0.541931884095833,-2.2372633389048,1e-10,1.55896551724138e-08,1.22540834845735e-08,2923,"tags=42%, list=22%, signal=34%","66978/69305/53379/380773/230753/19652/76522/216766/67031/56031/666794/215051/28036/83703/57905/15372/19704/17927/68011/74351/107701/22258/192160/20227/28000/209416/64340/233073/231889/66094/51796/20637/75062/230596/67493/68693/69408/20638/17149/110809/68092/19656/12729/66055/20624/70248/74255/76938/93686/19205/67242/67332/66492/107686/53317/192170/68479/53890/16201/236732/66373/214572/66642/276919/225027/20218/433702/71514/67836/60365/20462/20222/20220/232989/20383/69878/54633/68988/59092/19655/76793/56844/70465/20641/20643/108121/15381/22668/108014/67959/27374/53607/15387/50912/20595/71973/67678/67465/20382/50783/20630/68816/53817/78651/68981/27756/56275/15388"
"GO:0006260","DNA replication",249,-0.537877493452635,-2.21932795040914,1e-10,1.55896551724138e-08,1.22540834845735e-08,2470,"tags=44%, list=19%, signal=36%","17535/12021/327762/19704/76843/108961/21749/77782/78903/71711/68240/217127/69724/66044/77011/71988/60364/66131/67968/27214/15461/16332/67967/79456/52679/18029/12448/110147/50927/18975/209334/235559/19075/18392/18974/216156/26909/15903/106344/67236/18973/67177/268465/12428/14632/56045/70024/19353/20174/72107/23834/320209/18538/218973/17217/57441/212377/68964/18969/214901/269400/51812/21877/22036/18971/16881/27221/272551/12544/17218/17215/19361/208084/101612/12447/72151/110749/109145/20833/56455/12534/234736/69263/14156/19076/69270/78833/11545/17220/20133/59035/19718/22059/223970/56456/19891/56452/59001/17219/67444/19646/17216/12566/80905/56505/245688/18972/18032/68275"
"GO:0007033","vacuole organization",209,0.506443734401014,2.20491769065352,1e-10,1.55896551724138e-08,1.22540834845735e-08,2097,"tags=38%, list=16%, signal=32%","170625/214585/12421/16784/211286/14042/67064/12751/11774/17101/94178/98732/100504663/192236/16889/73658/71742/233724/231855/170833/209131/237782/329015/15212/13033/18439/27419/75788/17772/22034/216742/16783/76959/71900/14387/432486/13853/67526/14824/15211/211978/235180/67846/22241/433375/21821/20479/54396/15932/67166/51897/18711/68942/117150/52331/54609/74302/209478/19332/11303/216805/11432/242557/70495/26889/68053/67443/60599/100855/12752/54636/15485/29869/19338/56312/19349/69834/228545/65114"
"GO:0098813","nuclear chromosome segregation",268,-0.531896859291386,-2.20097979287141,1e-10,1.55896551724138e-08,1.22540834845735e-08,2763,"tags=47%, list=21%, signal=38%","208628/18221/72787/77045/70385/13605/12704/14211/224727/21973/76044/17535/76850/228421/57785/209737/16571/12316/52206/21749/74117/30949/66934/66156/233406/381293/57376/67052/83796/71819/76915/26951/17222/22137/66591/12448/67811/237911/110147/66140/108907/60411/56317/209334/13494/66468/72400/78658/219114/66977/102920/13194/51944/67177/68014/66442/103768/68612/18140/23834/72119/54141/66993/18817/17865/18226/51792/211651/268697/381318/20877/20878/74187/69716/52276/11799/16580/73804/70218/215387/224023/69737/107995/105988/16211/19183/12442/12236/12447/18005/21335/26934/110033/56150/67849/69957/16319/100502766/232933/12534/20586/67629/223921/71878/30939/68298/59008/17350/14579/192176/223970/17120/75430/56456/12055/19708/52563/100088/52683/67037/12237/103733/19384/11461/56742"
"GO:0000819","sister chromatid segregation",211,-0.532996092538128,-2.16530433851426,1e-10,1.55896551724138e-08,1.22540834845735e-08,2800,"tags=48%, list=21%, signal=38%","83797/208628/18221/77045/70385/12704/14211/21973/76044/228421/57785/209737/16571/52206/30949/66156/233406/381293/57376/67052/83796/71819/26951/17222/22137/66591/67811/66140/108907/60411/56317/209334/13494/66468/72400/78658/219114/66977/102920/51944/67177/68014/66442/103768/68612/18140/23834/72119/54141/66993/18817/17865/18226/51792/268697/381318/20877/74187/69716/52276/11799/16580/73804/70218/215387/224023/107995/105988/16211/12236/18005/21335/26934/110033/56150/67849/69957/16319/100502766/232933/12534/20586/67629/223921/68298/59008/192176/223970/17120/75430/56456/12055/19708/52563/100088/52683/12237/103733/19384/11461/56742"
"GO:0000070","mitotic sister chromatid segregation",174,-0.538660680994752,-2.13898583208189,1e-10,1.55896551724138e-08,1.22540834845735e-08,2486,"tags=46%, list=19%, signal=38%","76044/228421/57785/209737/16571/30949/66156/233406/381293/67052/71819/26951/22137/66591/67811/66140/108907/60411/56317/209334/13494/66468/72400/78658/219114/66977/102920/51944/67177/68014/66442/103768/68612/18140/72119/54141/18817/17865/18226/51792/268697/381318/20877/74187/69716/52276/11799/16580/73804/70218/215387/224023/107995/105988/16211/12236/18005/26934/110033/56150/67849/69957/16319/100502766/232933/12534/67629/223921/68298/59008/192176/17120/75430/52563/100088/52683/12237/103733/19384/56742"
"GO:0006397","mRNA processing",431,-0.485390010496468,-2.07105460150404,1e-10,1.55896551724138e-08,1.22540834845735e-08,3044,"tags=37%, list=23%, signal=30%","271842/56215/101214/54367/269061/53975/66978/69305/70616/53379/13204/380773/94230/230753/54624/19652/76522/216766/11811/67031/56031/666794/215051/28036/83703/72462/233208/57905/15372/380601/19704/211948/17927/68011/74351/107701/28114/22258/192160/20227/28000/209416/64340/243963/59013/110532/70601/233073/70044/231889/60321/66094/51796/20637/75062/230596/67493/68693/69408/20638/17149/72290/110809/104721/68092/19656/54196/12729/66055/229709/20624/70248/15547/74255/76938/93686/19205/67242/386612/67332/66492/107686/53317/15499/219158/268697/192170/68479/23983/53890/16201/224903/67755/236732/68219/66373/105859/214572/66642/276919/230908/78895/70470/225027/20218/433702/71514/67836/60365/20462/20222/20220/232989/20383/69878/54633/68988/59092/19655/76793/56844/70465/20641/20492/20643/108121/15381/66585/83701/74044/22668/108014/67959/27374/53607/15387/22608/66637/50912/21379/20595/71973/67678/67337/67465/18747/73666/21681/20382/50783/19383/20630/68816/53817/66078/53610/78651/68981/27756/56275/15388"
"GO:0008380","RNA splicing",393,-0.486100331741606,-2.06714323682626,1e-10,1.55896551724138e-08,1.22540834845735e-08,2923,"tags=36%, list=22%, signal=29%","66978/69305/70616/53379/13204/380773/230753/19652/76522/216766/67031/56031/666794/215051/28036/83703/27878/102414/28088/72462/233208/57905/15372/19704/17927/68011/74351/107701/22258/192160/20227/28000/12748/209416/64340/223527/59013/101206/70601/233073/231889/60321/66094/51796/20637/75062/230596/67493/68693/69408/20638/17149/110809/66464/104721/68092/19656/12729/66055/216825/20624/70248/74255/76938/93686/19205/67242/386612/67332/66492/107686/53317/219158/107328/192170/68479/53890/16201/67755/236732/66373/214572/66642/276919/230908/225027/11652/20218/433702/71514/67836/60365/20462/20222/20220/232989/20383/69878/54633/68988/59092/19655/76793/56844/70465/20641/20643/108121/15381/66585/74044/22668/108014/67959/15469/27374/53607/15387/22608/66637/50912/20595/71973/67678/67465/73666/19153/21681/233908/20382/50783/19383/20630/68816/53817/66078/53610/78651/68981/27756/56275/15388"
"GO:0034976","response to endoplasmic reticulum stress",237,0.46128047717799,2.04625797086775,1e-10,1.55896551724138e-08,1.22540834845735e-08,2310,"tags=40%, list=18%, signal=33%","12330/216274/226641/27362/20338/22027/14828/108954/76299/77128/14827/28146/16151/329795/13666/22644/69601/74126/244373/20747/192193/320011/12282/104771/26943/11910/19255/66753/76867/100037258/231630/69065/12608/228775/18024/12317/74840/64136/17155/72736/66168/77006/16476/22259/71853/64209/20856/11911/17872/13198/76892/116891/230784/12304/67819/239554/27403/22393/216440/54609/27061/67878/108159/22433/56637/14251/227648/52231/140630/18453/68944/67163/11993/80517/108687/14950/93736/27103/72053/68292/53357/56312/170770/64295/22260/12759/18708/67890/53313/18023/52552/66725/78943/270669"
"GO:0015980","energy derivation by oxidation of organic compounds",278,-0.487824551692685,-2.02070477390796,1e-10,1.55896551724138e-08,1.22540834845735e-08,1871,"tags=37%, list=14%, signal=33%","12867/232146/68263/16000/66072/68197/12850/110842/11548/66377/269523/14555/13063/108099/170731/69702/17928/66142/407785/70316/68202/66925/19309/69875/66840/12864/17995/66128/18654/11651/26926/18293/66046/226646/105675/67003/17449/17202/67863/268697/11564/71804/68349/207728/68375/225887/333182/16002/68550/14533/17993/68015/17448/56351/11428/67264/66218/20512/14297/15289/67530/11652/15929/269951/12974/11429/67834/12858/217166/12866/269224/78920/67914/66108/227197/104130/67184/12861/12534/68342/66945/14194/12833/66414/56451/67680/66052/78830/12859/22059/66916/67267/110323/230075/110826/66445/11666/66594/18747/22273/72900/66091/68198/19045"
"GO:0006914","autophagy",456,0.419093916479497,1.97691160823607,1e-10,1.55896551724138e-08,1.22540834845735e-08,2742,"tags=38%, list=21%, signal=31%","170625/226641/13179/214585/12421/22590/16784/223649/67064/19877/59027/71302/387524/52187/229521/94178/98732/66536/100504663/16151/338364/232533/269514/71742/15251/233724/15277/17966/231855/24088/56048/12176/20539/192652/209131/19025/67974/237782/332110/329015/230895/13033/20201/230709/228775/11883/12795/27419/75788/17772/22034/320528/76959/72018/12177/18145/71712/56480/21767/69116/252972/14387/19336/13853/77006/67526/170737/83924/230738/211978/235180/18571/67846/26395/319934/70381/11480/13198/67171/22241/433375/83433/328572/21821/72145/17762/20479/54396/73122/353047/230784/15368/54170/17281/67166/69582/64930/51897/18711/72179/68942/117150/244962/52331/101700/54609/74302/73158/209478/225131/14083/218035/67006/268933/216805/22433/56637/242557/18412/15185/227648/217695/68053/434218/11993/67443/67154/60599/17918/18715/17425/100855/12752/54636/100502841/20848/29869/19338/20773/56312/233204/21929/19349/69834/228545/53611/67453/67474/12759/67890/54473/66725/67790/227738/78610/21968/193670/76559/72344/230674/17210/192197/56486/66530/100756/106759/12122/16847/11938/56484/94221/67490/75909/66795/56208"
"GO:0061919","process utilizing autophagic mechanism",456,0.419093916479497,1.97691160823607,1e-10,1.55896551724138e-08,1.22540834845735e-08,2742,"tags=38%, list=21%, signal=31%","170625/226641/13179/214585/12421/22590/16784/223649/67064/19877/59027/71302/387524/52187/229521/94178/98732/66536/100504663/16151/338364/232533/269514/71742/15251/233724/15277/17966/231855/24088/56048/12176/20539/192652/209131/19025/67974/237782/332110/329015/230895/13033/20201/230709/228775/11883/12795/27419/75788/17772/22034/320528/76959/72018/12177/18145/71712/56480/21767/69116/252972/14387/19336/13853/77006/67526/170737/83924/230738/211978/235180/18571/67846/26395/319934/70381/11480/13198/67171/22241/433375/83433/328572/21821/72145/17762/20479/54396/73122/353047/230784/15368/54170/17281/67166/69582/64930/51897/18711/72179/68942/117150/244962/52331/101700/54609/74302/73158/209478/225131/14083/218035/67006/268933/216805/22433/56637/242557/18412/15185/227648/217695/68053/434218/11993/67443/67154/60599/17918/18715/17425/100855/12752/54636/100502841/20848/29869/19338/20773/56312/233204/21929/19349/69834/228545/53611/67453/67474/12759/67890/54473/66725/67790/227738/78610/21968/193670/76559/72344/230674/17210/192197/56486/66530/100756/106759/12122/16847/11938/56484/94221/67490/75909/66795/56208"
"GO:0000280","nuclear division",365,-0.461167653809723,-1.95129272196422,1e-10,1.55896551724138e-08,1.22540834845735e-08,2763,"tags=42%, list=21%, signal=34%","208628/18221/72787/70385/12704/14211/224727/13982/21973/12649/623474/76044/17535/76850/228421/20399/57785/209737/72634/14183/17701/16571/12316/21749/74117/30949/14087/66156/71711/60530/233406/381293/16000/67052/14184/67968/71819/67121/76915/26951/22137/66591/12448/52432/67811/12323/237911/110147/66140/108907/60411/20729/56317/98733/209334/108912/235559/13494/386649/19366/66468/72400/78658/22417/219114/234396/66977/102920/13194/51944/67177/114714/268465/68014/66442/77744/103768/19362/68612/74377/18140/72119/54141/18817/77891/17865/18226/51792/15499/211651/268697/381318/23997/20877/20878/74187/69716/52276/11799/15398/16002/16580/214901/73804/70218/64707/215387/224023/234857/107995/105988/16211/19183/12442/19361/12236/18596/12447/18005/26934/110033/56150/67849/69957/16319/100502766/232933/12534/56371/67629/223921/12531/30939/68298/59008/17350/66515/192176/17120/75430/66197/21803/52563/100088/23825/12577/52683/19385/12237/103733/67203/18032/19384/56742"
"GO:0022613","ribonucleoprotein complex biogenesis",403,-0.458167413885394,-1.94600740896102,1e-10,1.55896551724138e-08,1.22540834845735e-08,2547,"tags=28%, list=19%, signal=23%","448850/15516/57750/66596/76850/223691/76894/72462/98221/57905/57741/52513/217431/19069/213773/69499/68011/109075/106298/21357/67941/22258/102216272/72662/20227/28000/30946/50911/227656/27979/57837/14791/19942/60321/66161/28126/55944/75062/107732/103136/67493/20638/110809/14113/71151/216156/12729/245474/227715/67236/104662/20174/234374/110109/67242/23992/67332/69639/107686/101867/66164/225215/66362/192170/106707/53890/52530/67755/236732/56351/214572/276919/67134/68995/50529/433702/101612/68147/20222/53414/69878/18813/68988/19655/56844/12181/70465/234549/20641/75273/20643/66229/18150/67959/235036/27374/226432/50912/20595/74035/67465/20937/117109/56505/14645/50783/20630/53817/19384/229504/78651/27756/72544"
"GO:0019646","aerobic electron transport chain",52,-0.725460520024242,-2.40384891218024,1.38605279371732e-10,2.02140150980516e-08,1.58890126709327e-08,2669,"tags=65%, list=20%, signal=52%","66576/67273/66694/12867/66072/68197/13063/69702/66142/407785/66925/17995/226646/67003/68349/68375/225887/67264/66218/67530/12858/12866/67914/227197/12861/66945/67680/66052/12859/230075/66445/66594/22273/72900"
"GO:0051983","regulation of chromosome segregation",120,-0.582538322925538,-2.18944436976929,1.37082990746823e-10,2.02140150980516e-08,1.58890126709327e-08,2224,"tags=45%, list=17%, signal=38%","52206/30949/66156/57376/67052/83796/26951/17222/22137/66591/56317/209334/108912/58186/66468/78658/219114/66977/68014/66442/68612/23834/66993/18817/268697/20877/69716/52276/11799/214901/73804/215387/224023/107995/12236/21335/56150/69957/16319/12534/20586/67629/68298/59008/223970/17120/75430/56456/12055/19708/52563/52683/12237/11461"
"GO:2001251","negative regulation of chromosome organization",91,-0.620812306045286,-2.25249285686031,1.9519687951795e-10,2.75776591343954e-08,2.16771271464671e-08,2220,"tags=54%, list=17%, signal=45%","103677/208628/70385/15078/13870/21973/21749/30949/67052/26951/79456/22137/66591/21750/209334/66468/72400/219114/66977/68014/66442/18817/268697/20877/69716/52276/68964/11799/28113/269400/51812/224023/22594/107995/12236/208084/56150/16319/15381/67629/11545/22059/17120/75430/50912/17216/12237/18854/56292"
"GO:0016236","macroautophagy",281,0.425377221121506,1.91450072331148,2.05930962010924e-10,2.82125417954965e-08,2.21761699441428e-08,2083,"tags=34%, list=16%, signal=29%","170625/13179/214585/12421/16784/223649/67064/71302/387524/94178/98732/66536/100504663/16151/71742/15251/233724/15277/17966/231855/24088/56048/12176/192652/209131/237782/329015/230895/13033/75788/17772/22034/320528/76959/72018/12177/18145/56480/21767/14387/13853/77006/67526/170737/211978/235180/18571/67846/70381/22241/21821/72145/20479/54396/353047/230784/15368/17281/67166/69582/64930/51897/18711/68942/117150/244962/52331/54609/74302/73158/209478/225131/218035/268933/242557/18412/15185/217695/68053/11993/67443/60599/17918/18715/100855/12752/54636/100502841/29869/19338/20773/56312/19349/69834/53611"
"GO:0007034","vacuolar transport",148,0.525850553026211,2.19357340333548,2.35804795531815e-10,3.13551023705687e-08,2.46463464308176e-08,2592,"tags=43%, list=20%, signal=35%","16784/67064/11774/17101/16971/70297/100504663/16889/16004/66868/170833/68192/230895/75788/17772/320528/16783/76959/22785/71900/18145/432486/11777/14824/20479/54396/19156/73122/353047/67166/69582/74718/68942/209018/11776/218035/18412/67739/15239/12752/53331/100502841/242341/270096/104831/19349/228545/53611/65114/12759/17113/65113/78287/55943/71817/213326/280408/245944/67015/16553/52120/66530/93711"
"GO:0009617","response to bacterium",462,0.370738624931364,1.75254959802417,2.56444976147976e-10,3.3125363919e-08,2.60378417887389e-08,2387,"tags=31%, list=18%, signal=26%","13136/12010/21898/140792/11491/11502/229521/17101/80859/63953/16175/14284/18754/12363/15957/16151/235504/23794/66848/69601/19219/171285/16193/19261/11745/19664/12628/17394/17087/18126/14962/211770/14468/24088/12176/20539/57349/18129/73914/20716/18671/56619/16819/20296/20210/11535/20556/18439/13617/11529/16423/20201/15439/20249/12608/14857/12796/12266/17476/16452/27419/22034/15945/76959/14825/56615/56480/17750/21824/22782/211666/22259/14824/230738/266632/66107/216161/12514/23961/14858/20311/231130/19225/83433/14728/54396/20723/19220/15951/12475/109934/19222/20568/20656/217304/11731/434341/15959/11303/15040/58809/17319/100034251/238393/117149/22433/99633/110454/433904/14158/20208/12633/240913/414084/22026/67154/70097/108960/56722/18125/14528/53357/11770/18127/53603/21929/19349/78334/231507/433470/214855/16992/15975/229898/67701/13115/22249/22038/98365/236604/11622/240354/18104"
"GO:0009260","ribonucleotide biosynthetic process",121,-0.576478320873203,-2.16874037371144,3.39403310734093e-10,4.26233991063565e-08,3.35036718432251e-08,3000,"tags=56%, list=23%, signal=44%","69802/54405/237823/229363/50799/66495/66355/66592/67273/23971/98496/22245/69719/13178/432530/108147/68194/22247/108156/68197/66377/269523/18103/407785/70316/68202/66925/11513/69875/17995/11637/66046/226646/11636/11564/68349/68375/225887/17993/67264/66218/14450/231327/11514/56248/66108/227197/104130/11486/67184/68342/66945/109674/66414/67680/66052/11545/78830/66916/230075/21803/11534/72900/105446/66091/68198/18102/23918"
"GO:0042776","proton motive force-driven mitochondrial ATP synthesis",41,-0.761536617863364,-2.42613771833957,4.55859771981596e-10,5.57011359223999e-08,4.37832884839223e-08,1585,"tags=68%, list=12%, signal=60%","407785/70316/68202/66925/69875/17995/66046/226646/68349/68375/225887/17993/67264/66218/66108/227197/104130/67184/68342/66945/66414/67680/66052/66916/230075/72900/66091/68198"
"GO:0071897","DNA biosynthetic process",156,-0.550317226834682,-2.16848692438783,6.65159146698568e-10,7.91364342690586e-08,6.22043567660489e-08,2220,"tags=37%, list=17%, signal=31%","21749/77782/78903/217127/67967/12461/269523/67513/21750/67811/18975/18974/72400/245474/106344/18973/12428/72107/18018/18538/20877/12464/52530/12468/68964/28113/214901/56351/21877/18971/16881/66449/208084/18596/72151/68147/18005/15381/69263/12465/12469/20133/19718/12466/22059/50912/11991/12462/21781/80905/14186/64074/21454/53817/18972/68275/18854/12581"
"GO:0007091","metaphase/anaphase transition of mitotic cell cycle",88,-0.618403374606002,-2.24241869213172,9.82551671464837e-10,1.13900412992116e-07,8.9530214382329e-08,2224,"tags=50%, list=17%, signal=42%","52206/30949/66156/57376/67052/83796/26951/17222/22137/66591/56317/209334/66468/219114/66977/68014/66442/68612/23834/66993/18817/268697/20877/69716/52276/11799/224023/107995/12236/21335/56150/69957/16319/20586/67629/59008/17120/75430/56456/12055/19708/52563/12237/11461"
