"feature","baseMean","log2FoldChange","lfcSE","pvalue","padj","significant","direction"
"Nadk2",1268.79632965142,0.0549627916186971,0.0718664342264191,0.303075895787583,0.50960902097548,FALSE,"ns"
"Nadsyn1",329.046822828559,0.0801952726090496,0.0939771314105356,0.179294498083655,0.36878426821042,FALSE,"ns"
"Nae1",1486.74921642911,0.0457095686070743,0.0678627093791386,0.386873304218565,0.588805568766543,FALSE,"ns"
"Naf1",744.49123979978,0.285180596514024,0.0913403732230176,0.000181760932379852,0.00875931797840189,FALSE,"ns"
"Naga",2257.84636014014,0.134869171284234,0.126577535787928,0.056120364491831,0.179051962693771,FALSE,"ns"
"Nagk",1237.20926648938,0.0214347645269955,0.0620841814740553,0.671124795224732,0.810687269447517,FALSE,"ns"
"Naglu",1953.02430472112,0.342753093950476,0.268788919024783,0.00741754869927692,0.0553550930819118,FALSE,"ns"
"Nagpa",639.428252207826,0.134525221719291,0.155465585175825,0.0568232486134862,0.180375872653195,FALSE,"ns"
"Naif1",180.089833967416,-0.00995167773404624,0.0757822502874736,0.8499727009587,0.923760198681297,FALSE,"ns"
"Naip2",75.1971374050037,0.0497112100776393,0.108508457025581,0.257823083521683,0.462096177935554,FALSE,"ns"
"Naip5",11.9038207772455,0.0379785026474475,0.110568115956557,0.188942783502968,0.380848236324508,FALSE,"ns"
"Naip6",15.2607022039079,-0.00917080567219113,0.101522643876449,0.739429020396739,0.856024030741381,FALSE,"ns"
"Nalcn",15.8653258782289,-0.00340916261946562,0.103010104580847,0.86522508611107,0.932107130154099,FALSE,"ns"
"Nampt",2194.44913741108,0.562964617426241,0.19701906345683,0.00020305797150714,0.00915180251623362,FALSE,"ns"
"Nanog",11.7357133439741,-0.020262986024951,0.105878372517109,0.309609453176968,NA,FALSE,NA
"Nanos1",38.996362614435,-0.0477376399298256,0.11470415171756,0.150148836416274,0.32982173212259,FALSE,"ns"
"Nanos3",14.8327860680861,0.046777020453261,0.114940685421533,0.136859726359636,0.310790566682984,FALSE,"ns"
"Nanp",57.4636147000449,-0.0228807461334304,0.10341144152876,0.451397709899071,0.644261069838509,FALSE,"ns"
"Nans",2865.18421920365,-0.211206158975267,0.0667734081262068,0.000222987060734602,0.0095697299448661,FALSE,"ns"
"Nap1l1",13418.3529918726,-0.00236374794953715,0.0638840350971217,0.994613060622952,0.997122597361277,FALSE,"ns"
"Nap1l2",28.0201982019439,0.0626082173591846,0.12144965300456,0.127988263013992,0.298396533541867,FALSE,"ns"
"Nap1l3",9.10801096685452,0.00465625637856542,0.101820406237648,0.863056928314958,NA,FALSE,NA
"Nap1l4",5201.32649519948,-0.167040586408468,0.0643731416465172,0.00356545815546528,0.0371623905679338,FALSE,"ns"
"Napa",4175.7748262842,0.0519554685129688,0.06601437069385,0.321280718160944,0.528449147464911,FALSE,"ns"
"Napb",325.653958799357,0.121908313200764,0.154305275056473,0.063691329916067,0.193981543785525,FALSE,"ns"
"Napepld",296.140118557801,0.208421073392077,0.11178150241001,0.00813676039102221,0.0582211769711952,FALSE,"ns"
"Napg",1755.79398477132,0.101249346120844,0.0633677827116606,0.0539521977484039,0.175150589019913,FALSE,"ns"
"Naprt",25.0064635819341,0.0146895347834649,0.097780648990647,0.702612508342217,0.831230355462888,FALSE,"ns"
"Narf",3286.21478316628,-0.014138037571693,0.0530828891888247,0.755038707409903,0.866113243780222,FALSE,"ns"
"Narfl",998.138242808622,-0.031224826255627,0.0534212916017127,0.49900077676782,0.685120228793682,FALSE,"ns"
"Nars",11614.7232389132,0.170173735235833,0.0734396476391677,0.00503145040890671,0.0440456026471049,FALSE,"ns"
"Nars2",886.04078667002,-0.0455936246278787,0.0750793516984363,0.414946453447033,0.613736931483079,FALSE,"ns"
"Nasp",1676.33084039097,-0.164054767769306,0.189566586640943,0.0328648331533649,0.130335966999099,FALSE,"ns"
"Nat10",1524.46500026817,0.00157829968126045,0.0798097971874268,0.977795647098174,0.987967675483645,FALSE,"ns"
"Nat14",63.8287401991497,0.0605996607823649,0.102783719201185,0.253833655408545,0.457412921911399,FALSE,"ns"
"Nat2",235.589260301904,0.049931394660679,0.0731772000888582,0.350359806611088,0.55335073286974,FALSE,"ns"
"Nat6",612.065939360969,0.134953622798624,0.117781960997367,0.0561390209563917,0.179051962693771,FALSE,"ns"
"Nat9",425.766968057027,0.00510694613426853,0.0721005292610401,0.913840376451018,0.957049114334481,FALSE,"ns"
"Natd1",1484.73149287492,0.0430529610532566,0.048711251054691,0.31867515857956,0.525817422058072,FALSE,"ns"
"Nav1",3909.18577326625,-0.0526987266149259,0.0957576864145179,0.380496077482547,0.583430788151676,FALSE,"ns"
"Nav2",1264.4268469282,-0.00549222937207294,0.0747627947350176,0.920247563299859,0.960462154739135,FALSE,"ns"
"Nav3",713.417553694763,-0.048959237169759,0.0914343213685118,0.366111494586601,0.568265758267936,FALSE,"ns"
"Nbas",1735.15259102041,0.00668397535023924,0.0571566753346243,0.894194843359494,0.948445460777357,FALSE,"ns"
"Nbea",670.676049866517,0.033460083183144,0.0953276080030996,0.487805901815664,0.676055679379856,FALSE,"ns"
"Nbeal1",305.399821826371,0.30524970717934,0.354351733450151,0.0114382691547019,0.069887504732736,FALSE,"ns"
"Nbeal2",293.23106731106,0.267674227612579,0.0924332320255996,0.000403345086881033,0.0125336474692366,FALSE,"ns"
"Nbl1",9590.19001079502,0.077343061669594,0.129092592321429,0.110337855271565,0.272817265382003,FALSE,"ns"
"Nbn",835.321975535407,0.0587859410396216,0.0944866752278237,0.278243684197749,0.483735240944164,FALSE,"ns"
"Nbr1",7732.89927174998,0.147671730791518,0.0593037257538481,0.0036127705223521,0.0374907209994502,FALSE,"ns"
"Ncald",115.563981840891,-0.209113136877053,0.153126911304605,0.016709533442293,0.087533121252635,FALSE,"ns"
"Ncam1",15062.3203705778,-0.106594479960548,0.134430681732525,0.0762155869662223,0.216307094437469,FALSE,"ns"
"Ncapd2",2294.8252547742,-0.62901173218505,0.27824793132816,0.000834412005134628,0.0180243990301899,FALSE,"ns"
"Ncapd3",875.087382726,-0.207546208053738,0.208535730632371,0.0207632399131256,0.0994693466353317,FALSE,"ns"
"Ncapg",564.65321685076,-0.0446778518643794,0.113876954917639,0.143698785041259,0.320875079949078,FALSE,"ns"
"Ncapg2",924.996288857648,-0.0527776329530731,0.119667143804847,0.087760582375124,0.236578280448731,FALSE,"ns"
"Ncaph",1429.75636118504,-0.463807002548242,0.420504453590395,0.00583517432699991,0.0480576932320364,FALSE,"ns"
"Ncaph2",5889.07786629622,-0.208804084136646,0.0597992570408839,0.000124949061916964,0.00772798160309072,FALSE,"ns"
"Ncbp1",4204.85484941271,-0.15061363499571,0.0607630886899514,0.00402592303260418,0.0393742911648371,FALSE,"ns"
"Ncbp2",2631.07308767704,-0.119235318915672,0.0677472267426558,0.0258107977517125,0.113339310154205,FALSE,"ns"
"Ncdn",1592.35529109319,-0.0641543192980433,0.0404845931307592,0.0859939182423546,0.233254500619312,FALSE,"ns"
"Nceh1",835.328540757435,0.295291710213706,0.0976523091359768,0.000230699531339356,0.00957257042696721,FALSE,"ns"
"Ncf1",43.7691378735651,0.0499493158425968,0.10166224520871,0.318406370122088,0.525546868711079,FALSE,"ns"
"Ncf2",6.40941835262785,0.00496578011908461,0.103934769531182,0.765007007118558,NA,FALSE,NA
"Ncf4",13.6060616670052,0.0222766003203086,0.104747049751221,0.402993002034887,0.602526874328947,FALSE,"ns"
"Nck1",1494.34898158052,-0.00759160931792112,0.0646571403320284,0.876917108964462,0.93854366931509,FALSE,"ns"
"Nck2",1586.52504935516,-0.00227908824814407,0.0359528179656587,0.944739342034179,0.973318319537373,FALSE,"ns"
"Nckap1",7147.30343824401,0.171744090018499,0.12004441335529,0.0262695761299077,0.114564782319114,FALSE,"ns"
"Nckap1l",42.3806598000474,0.0133292571995931,0.0936369236851828,0.761372498319965,0.870075049313053,FALSE,"ns"
"Nckap5",24.6262036915831,0.0283979757670031,0.104445719913089,0.389243112688072,0.590575757181902,FALSE,"ns"
"Nckap5l",2432.60770360009,-0.0964679932815234,0.114738181065409,0.118458715900018,0.284578725335477,FALSE,"ns"
"Nckipsd",418.044443733402,0.0014864432823387,0.0825734450079008,0.977096203255562,0.987903690565487,FALSE,"ns"
"Ncl",11947.6002723815,0.00853605604475594,0.0876928417812891,0.892107556128092,0.947918498861551,FALSE,"ns"
"Ncln",4164.86447761622,-0.10949049193247,0.0498765454189168,0.0130315775267203,0.0756452472540785,FALSE,"ns"
"Ncoa1",890.799980312068,0.0491300917860821,0.0898354111644569,0.356497105753497,0.559405223867861,FALSE,"ns"
"Ncoa2",1417.73505960259,0.0771031139922695,0.110325831017576,0.180309618547318,0.36992954442066,FALSE,"ns"
"Ncoa3",949.075929681832,0.209978971455987,0.0896892150903393,0.00291043168680811,0.0334750704187964,FALSE,"ns"
"Ncoa4",2037.39846667703,0.0230169284397567,0.0798309923248219,0.660465523114513,0.803435859431287,FALSE,"ns"
"Ncoa5",1860.30658703801,0.00335423043096936,0.0648161596584382,0.931707612089262,0.967034766857786,FALSE,"ns"
"Ncoa6",2003.43236032309,0.104186818842387,0.079945292155161,0.0794024051236884,0.222071352876249,FALSE,"ns"
"Ncoa7",578.979490957686,0.0124817598261538,0.0932768770688967,0.732682214282634,0.851243167578928,FALSE,"ns"
"Ncor1",4172.97854689711,0.0390960104392927,0.090384352788346,0.303995713437571,0.510693570303522,FALSE,"ns"
"Ncor2",6707.06363438779,-0.0392691464467401,0.0741393779231357,0.469875597333808,0.660697998095537,FALSE,"ns"
"Ncs1",3725.5104183069,-0.219328554284548,0.0772102371710308,0.00067543684962665,0.0162203809016569,FALSE,"ns"
"Ncstn",5108.93765179694,0.0609525723754195,0.070867426497426,0.262745624784872,0.468366010930808,FALSE,"ns"
"Nctc1",16.1187492124715,-0.0555440138093697,0.123619422229993,0.0432379197062693,0.153019056191256,FALSE,"ns"
"Ndc1",853.402420238338,-0.0959691611061871,0.0897584191777153,0.114776824558636,0.279405938002131,FALSE,"ns"
"Ndc80",574.153717877941,-0.0516604383368026,0.120527738989462,0.0573308073937887,0.181268759717231,FALSE,"ns"
"Nde1",3142.74799688711,-0.342418107113424,0.100127365994733,4.93658964452352e-05,0.00599338550175855,FALSE,"ns"
"Ndel1",3254.01767401449,0.141297019995097,0.0627966390192991,0.00798855818013575,0.0576878041852687,FALSE,"ns"
"Ndfip1",6228.19752641949,0.0852609585192731,0.0594346028097928,0.0829201474076276,0.227982590230407,FALSE,"ns"
"Ndfip2",2638.51173338812,-0.084820327373908,0.0500205437945567,0.0570930218210205,0.180814835429138,FALSE,"ns"
"Ndn",289.594664532722,-0.132123682925284,0.116981911192912,0.057701105470186,0.182044488673022,FALSE,"ns"
"Ndnl2",1157.3756623933,0.0137569478322982,0.0495846481603696,0.755640325905459,0.866345118872241,FALSE,"ns"
"Ndor1",1038.94990836633,0.107140828921451,0.122952962258939,0.0974802098989114,0.252600891738049,FALSE,"ns"
"Ndrg1",12289.4656729567,0.603681078926641,0.540077421801219,0.00482902445488917,0.0430735841173516,FALSE,"ns"
"Ndrg2",1832.60835733535,0.17100810118062,0.149391284962708,0.0312964657047804,0.126598543014555,FALSE,"ns"
"Ndrg3",3850.35816084802,-0.158429309579935,0.0563463064798403,0.00142251476031279,0.0234450091105998,FALSE,"ns"
"Ndrg4",5975.52558944452,-0.0905223672812103,0.110931269971598,0.140322151453165,0.31543014741195,FALSE,"ns"
"Ndst1",4141.94324149833,0.0682273532393262,0.0780955712296187,0.225137911648765,0.424356956300583,FALSE,"ns"
"Ndst2",1211.63728856153,-0.0490395365718693,0.0525657482390832,0.283095663618589,0.489122459002101,FALSE,"ns"
"Ndst3",85.4770298694495,-0.141070611313808,0.213423727196099,0.0316252736230657,0.127244444845323,FALSE,"ns"
"Ndst4",45.0063959505583,0.063999096834477,0.11288996692091,0.19908654553995,0.393130495640364,FALSE,"ns"
"Ndufa1",1039.02716340995,-0.0867289309541552,0.0858272945111178,0.144854399188987,0.322248198535119,FALSE,"ns"
"Ndufa10",4134.65311165738,-0.0867928092884904,0.0694437619347278,0.106309174098807,0.266677997088876,FALSE,"ns"
"Ndufa11",1562.56625143728,-0.136093781455858,0.0747159072401723,0.0196728655651954,0.0962143279712203,FALSE,"ns"
"Ndufa12",1698.00811999532,-0.214421582997551,0.075638620573157,0.000731508945011034,0.0166932092485769,FALSE,"ns"
"Ndufa13",2496.31069574467,-0.173114825942002,0.0645400291108571,0.00165446944272817,0.0251955903984341,FALSE,"ns"
"Ndufa2",1632.30788633273,-0.0176397728401221,0.0648868799249304,0.756038459028929,0.866460648089094,FALSE,"ns"
"Ndufa3",678.402713577227,-0.233072284882613,0.064148458700297,4.16917864093504e-05,0.00563569797318972,FALSE,"ns"
"Ndufa4",3809.94659450743,-0.233042364304505,0.119866522919074,0.00552520738457011,0.0463213038532501,FALSE,"ns"
"Ndufa4l2",9.92272525866759,0.0293281205366173,0.109975055181373,0.0636404843995861,NA,FALSE,NA
"Ndufa5",895.266969158611,-0.159315505385965,0.099701595742175,0.0235961335896838,0.107204609711689,FALSE,"ns"
"Ndufa6",2160.54022611594,0.0504476843639392,0.0658491099682244,0.343799348364546,0.548139233433356,FALSE,"ns"
"Ndufa7",3005.20594872656,-0.0741937601005511,0.0694320704776123,0.169680249876716,0.356774765295623,FALSE,"ns"
"Ndufa8",2940.95606073503,-0.140505416298785,0.0628436890310522,0.00841820759393611,0.0591530214210559,FALSE,"ns"
"Ndufa9",3472.47474779448,-0.195596168854967,0.0823572855758015,0.00251267572433931,0.0313545781189374,FALSE,"ns"
"Ndufab1",1970.012375704,-0.13338262496113,0.0768302934965771,0.0241278142952916,0.108529640150897,FALSE,"ns"
"Ndufaf1",1060.79868705685,-0.108539860775975,0.0590549421698484,0.0294861478722859,0.121809190580155,FALSE,"ns"
"Ndufaf2",358.608199190868,-0.00324431425101839,0.0707801267398837,0.951938641334747,0.977445471906244,FALSE,"ns"
"Ndufaf3",357.345494218662,-0.0659727532511389,0.0765348253498465,0.244263436518489,0.446375100244683,FALSE,"ns"
"Ndufaf4",883.101625768608,0.0342770251014699,0.0727710726915727,0.527589887665589,0.707080106094411,FALSE,"ns"
"Ndufaf5",395.595377169278,-0.222533788710287,0.0771525624581068,0.000531672538148083,0.0142271231024442,FALSE,"ns"
"Ndufaf6",168.753525113112,-0.059491446632051,0.086359738565924,0.292945617974129,0.499927726444448,FALSE,"ns"
"Ndufaf7",835.769911560075,-0.137258880196371,0.0694398561959823,0.0150660758940744,0.0824140121498136,FALSE,"ns"
"Ndufb10",2936.97944149588,-0.217165569857084,0.0829123069907092,0.00127494250507647,0.0222141424590782,FALSE,"ns"
"Ndufb11",2333.07055054777,-0.182391353172236,0.0705521967832206,0.00184327687880366,0.0267496805216138,FALSE,"ns"
"Ndufb2",673.626129395002,-0.271048296392361,0.0750414601029852,3.21775899561401e-05,0.0049099756645898,FALSE,"ns"
"Ndufb3",1381.41373055936,-0.0790766599201955,0.0634626459951089,0.122586568993212,0.290713527335684,FALSE,"ns"
"Ndufb4",1616.43352586484,-0.120361203456597,0.133838536606774,0.0735642479070313,0.21143674234042,FALSE,"ns"
"Ndufb5",2441.59291137158,-0.124480867782597,0.0580733794774186,0.0122705209531501,0.0731586124277128,FALSE,"ns"
"Ndufb6",1578.89245602886,-0.242327683532917,0.0805813853238243,0.000319785306660716,0.0109765050809825,FALSE,"ns"
"Ndufb7",3115.16752755318,-0.229841215619515,0.0762297843120494,0.000397771558391067,0.0124570424763578,FALSE,"ns"
"Ndufb8",3089.38458079951,-0.170871239285416,0.0771238893591091,0.00598529672515171,0.0488637732188148,FALSE,"ns"
"Ndufb9",4490.79716610011,-0.185921287599672,0.086638315655945,0.00579230245826787,0.0478133429975625,FALSE,"ns"
"Ndufc1",1090.02802639081,-0.132422112388409,0.0907042294905069,0.0410285317938632,0.148609422342855,FALSE,"ns"
"Ndufc2",2007.73275408013,-0.0875402741456631,0.0524131642425741,0.0552209072621839,0.177551872491848,FALSE,"ns"
"Ndufs1",4484.67515964091,-0.174432713615774,0.0686349843379748,0.00223790276011886,0.0300034570456835,FALSE,"ns"
"Ndufs2",10991.5586416991,-0.139844540692569,0.0731388406976351,0.0117764184898554,0.0709942065466596,FALSE,"ns"
"Ndufs3",3048.81898950627,-0.158977293661265,0.0780910495556352,0.00903112288394927,0.0613554835514729,FALSE,"ns"
"Ndufs4",2249.3580995633,-0.179753544931878,0.0868319425815983,0.00710912655565158,0.0540062962906741,FALSE,"ns"
"Ndufs6",1229.67371022036,-0.134042625852708,0.0783328610852961,0.0266204457504992,0.11547429791541,FALSE,"ns"
"Ndufs7",1547.32577074247,-0.0462984823118078,0.0552417398700715,0.324885338112652,0.531280747406616,FALSE,"ns"
"Ndufs8",2155.53055735258,-0.17606846921081,0.0873118616585274,0.00819850223310662,0.0584628433773785,FALSE,"ns"
"Ndufv1",4732.31347876426,-0.133774279113133,0.0765875115615179,0.0178351943036859,0.0911005328048032,FALSE,"ns"
"Ndufv2",3522.98511467368,-0.231365737859232,0.0717570350555268,0.000155944628584749,0.00847288531400527,FALSE,"ns"
"Ndufv3",2022.52588077508,0.0147436578254084,0.0726971941002369,0.753011501704312,0.864654243834568,FALSE,"ns"
"Neat1",6717.05737466483,0.0315000738412584,0.106413512841544,0.316819055344404,0.524048373114145,FALSE,"ns"
"Neb",2802.08010438273,0.0147663667174035,0.101553552372194,0.628054268938335,0.781276560563557,FALSE,"ns"
"Nebl",8.221210350053,-0.0122964392815249,0.104031268776281,0.536277752280725,NA,FALSE,NA
"Necab1",13.1380365981855,-0.00721213264465851,0.101602667015517,0.78418144272673,0.883349405243375,FALSE,"ns"
"Necab3",12.5707647454841,-0.0666289122705039,0.131322125312518,0.0474597435306044,0.161665040440623,FALSE,"ns"
"Necap1",1887.85142458686,0.0267523129849202,0.051672996726057,0.553760969982146,0.726454611146163,FALSE,"ns"
"Necap2",2309.45662682857,0.0496517871453447,0.0899964813593336,0.362240081841869,0.564355838017764,FALSE,"ns"
"Nedd1",1314.26541078556,0.0310692716727232,0.0860503843172428,0.545755490856007,0.720784246182914,FALSE,"ns"
"Nedd4",44100.5270479971,0.032098562067905,0.083484545016185,0.708382619365902,0.835366545421007,FALSE,"ns"
"Nedd4l",1507.78720809206,0.286845350216305,0.128559344227655,0.00213490059124972,0.0293218187880103,FALSE,"ns"
"Nedd8",3060.03655111819,-0.0791287011341188,0.0586788676607048,0.111814116680031,0.275085193998872,FALSE,"ns"
"Nedd9",3506.01265965788,0.127145194297915,0.108243351114225,0.0633413415015635,0.193236777517101,FALSE,"ns"
"Nefh",7.39609719204953,-0.042219965909067,0.115724664100372,0.0452979296476726,NA,FALSE,NA
"Nefl",544.765463782645,-0.0180288627258578,0.102862940695607,0.50804551528418,0.692028598812872,FALSE,"ns"
"Nefm",107.482496043844,-0.00348834970686529,0.0999821961921537,0.894924384249215,0.948882510414835,FALSE,"ns"
"Negr1",18.5756030915586,0.0111736941424166,0.102705785314929,0.649743868026567,0.796581729552533,FALSE,"ns"
"Neil1",359.647549480876,-0.027387005723842,0.0655673829186773,0.593667618683515,0.756920441090845,FALSE,"ns"
"Neil3",330.241118095873,-0.07278853981141,0.140847257774278,0.0165466976410655,0.0870277976211995,FALSE,"ns"
"Nek1",731.849238326869,0.0250922951725567,0.100044961687123,0.539209485617085,0.715309062668072,FALSE,"ns"
"Nek11",5.80627806277905,-0.00309435126481936,0.102785902287111,0.87798311426705,NA,FALSE,NA
"Nek2",1223.29588832281,-0.578656046541452,0.365107959929325,0.00288570796223023,0.0333957659318295,FALSE,"ns"
"Nek3",222.689902824148,0.118206693689937,0.0977200311509724,0.06963465219923,0.204261646451075,FALSE,"ns"
"Nek4",589.482623091933,0.112953278845347,0.0724600210578903,0.0489655660667191,0.164735094424025,FALSE,"ns"
"Nek6",2293.57466475636,0.116266699813778,0.148414944593418,0.0698914432341065,0.204511627691498,FALSE,"ns"
"Nek7",4434.4373358148,-0.000385916551443711,0.0845954025711874,0.795530898157676,0.890240293446147,FALSE,"ns"
"Nek8",418.112311230315,-0.0455103764495537,0.066653814706115,0.369565883224759,0.571904621839141,FALSE,"ns"
"Nek9",6525.05091910613,-0.0610198537339424,0.0603477470195794,0.206782556660438,0.402513789033798,FALSE,"ns"
"Nelfa",1069.69028349906,-0.100416526424556,0.0526643372298033,0.0292694096460663,0.121295985865746,FALSE,"ns"
"Nelfb",2431.06967497195,0.0110962970392741,0.0517997632811238,0.764411458942731,0.871428105651769,FALSE,"ns"
"Nelfcd",1450.61653033143,-0.186128801064726,0.0697466973948167,0.00141881978434071,0.0234450091105998,FALSE,"ns"
"Nelfe",1406.21249198669,-0.0949894588037011,0.0541908190191634,0.0423793682588031,0.151163840209311,FALSE,"ns"
"Nell2",12.5792825548082,-0.0259668850676308,0.105657678268686,0.340741131393029,0.545252344987234,FALSE,"ns"
"Nemf",845.004949498652,0.0387839737180871,0.0918547406132466,0.430948537110197,0.628005477603771,FALSE,"ns"
"Nenf",1626.79500886214,-0.0233333380587592,0.0830277592990848,0.653942710484003,0.799652541894937,FALSE,"ns"
"Neo1",4835.64971765488,0.462356066143103,0.217673515637583,0.00140335387590912,0.0232921215454689,FALSE,"ns"
"Nes",42912.6210343642,-0.0360988663043047,0.0995619887103176,0.421554014743433,0.619734974920495,FALSE,"ns"
"Nespas",12.5790407163319,-0.0199555016802014,0.10267233975721,0.511056404793337,0.693682358141847,FALSE,"ns"
"Net1",4669.36702143294,-0.192987965997646,0.0889271193078378,0.00348490303918877,0.0366138210335282,FALSE,"ns"
"Neto2",28.3362260632759,-0.0149677650567402,0.100809264612293,0.642473413786197,0.792131534498357,FALSE,"ns"
"Neu1",1376.63110881783,0.224162176204106,0.207481850585782,0.018099586059253,0.0918862067653588,FALSE,"ns"
"Neu2",46.6228513961853,-0.185358095390959,0.210146682744351,0.0247190487069015,0.110431402604733,FALSE,"ns"
"Neu3",156.799665938521,0.0528234675931424,0.0856207642017564,0.337652456635817,0.543026985331636,FALSE,"ns"
"Neurl1a",3142.99742732295,-0.0613058750704321,0.112405995717797,0.209286813266211,0.405162955196598,FALSE,"ns"
"Neurl1b",236.625554352832,-0.114039244906702,0.222896450619168,0.00245415913857783,0.0311023638155674,FALSE,"ns"
"Neurl2",133.616285846659,-0.0158138903794715,0.093383591788169,0.711572809942251,0.83776085875575,FALSE,"ns"
"Neurl3",112.567715197546,0.146218723238899,0.208955024550618,0.0347039293766432,0.134986034407163,FALSE,"ns"
"Neurl4",1894.30583124719,-0.0518858305329925,0.0400919595999031,0.159719937627525,0.343215704749939,FALSE,"ns"
"Nexn",1017.296063023,-0.000568699243109655,0.0948272630757564,0.986223970965965,0.992992766690269,FALSE,"ns"
"Nf1",1909.93787372648,0.0955610232327714,0.120165700309559,0.120606391670356,0.287892045800419,FALSE,"ns"
"Nf2",4591.06900089983,-0.0583731272136198,0.0416521196917402,0.136163812389471,0.310069452596516,FALSE,"ns"
"Nfat5",3888.46838166883,0.096542244007028,0.144124662197718,0.0788980489219265,0.221191194668441,FALSE,"ns"
"Nfatc1",1287.45789175271,-0.199156596122912,0.118590052486993,0.012521792684771,0.0740576209664939,FALSE,"ns"
"Nfatc2",34.9814995939284,-0.0286135499217611,0.108793417636663,0.193489656261807,0.38683034398723,FALSE,"ns"
"Nfatc2ip",421.452654697357,-0.183467746871622,0.104319136790618,0.0127148146776508,0.0746938396296401,FALSE,"ns"
"Nfatc3",2378.87059678096,0.0779745829337379,0.0918368350003205,0.197599457460694,0.391437390274153,FALSE,"ns"
"Nfatc4",1311.65072184155,0.0153778723607429,0.0611994455139644,0.781749609949263,0.881707650882384,FALSE,"ns"
"Nfe2l1",23046.0240260665,0.105986622901953,0.113744227603037,0.0879584754367942,0.236965590698016,FALSE,"ns"
"Nfe2l2",6641.37262451304,0.253905376813801,0.148055265386069,0.00700916772762517,0.0537353072707385,FALSE,"ns"
"Nfe2l3",7.0110852250092,-0.0109591735512627,0.103566959049581,0.621755268963936,NA,FALSE,NA
"Nfia",30.6103771650568,0.0530104422650937,0.112876971117739,0.203164831208185,0.397753268115195,FALSE,"ns"
"Nfib",1639.91118313701,-0.0247468482904183,0.0954316994947963,0.579044804994189,0.745379489798136,FALSE,"ns"
"Nfic",11741.2793860548,-0.13631906794563,0.097033225076792,0.0429050945017912,0.152252124251011,FALSE,"ns"
"Nfil3",2153.55744966023,0.152491567221566,0.303774085015864,0.0136810566223551,0.0775769541160283,FALSE,"ns"
"Nfix",14182.1927483427,-0.292317715876569,0.0823207983095957,3.33273210912517e-05,0.0049099756645898,FALSE,"ns"
"Nfkb1",4840.74925792564,0.0137082257055004,0.0436448406979302,0.752020410728111,0.863894482693796,FALSE,"ns"
"Nfkb2",3303.11191155846,-0.169236364195456,0.059502157666936,0.00114717428083088,0.0209529685357976,FALSE,"ns"
"Nfkbia",1531.13743914364,-0.00288431859123172,0.0730443994521244,0.967891713169836,0.983686810988157,FALSE,"ns"
"Nfkbib",599.860523170331,0.0427194502179598,0.0636856366659275,0.404233519643889,0.603473745823828,FALSE,"ns"
"Nfkbid",10.3925013727966,-0.0287820644092057,0.10645501303433,0.311041729921349,NA,FALSE,NA
"Nfkbie",955.151854704047,-0.321223981447753,0.121171734929936,0.000613402741534678,0.0153784641434086,FALSE,"ns"
"Nfkbil1",549.671385177051,-0.0187035931784673,0.0720123273813917,0.724873572630548,0.846319453002662,FALSE,"ns"
"Nfkbiz",2334.87962304726,0.701037597117495,0.29089940278825,0.000571130037058568,0.0147732583770853,FALSE,"ns"
"Nfrkb",1028.36750475931,-0.030002163826137,0.0488964296420988,0.498833590019759,0.685034146663079,FALSE,"ns"
"Nfs1",1806.78950734053,0.00406898441949985,0.0641009331762772,0.937454208005449,0.969775114427411,FALSE,"ns"
"Nfu1",1455.57325316987,-0.129123071652543,0.0604246286071545,0.0103265804412405,0.0659854399344766,FALSE,"ns"
"Nfx1",3397.42693314729,0.0192478246519935,0.0464741230689957,0.644419882159133,0.792999819593478,FALSE,"ns"
"Nfxl1",792.14483921533,0.0931895673149984,0.0844071753359792,0.118898851441917,0.285426902253097,FALSE,"ns"
"Nfya",1818.45744158607,-0.0644797092797153,0.0594417100360851,0.194312014169685,0.388091261202272,FALSE,"ns"
"Nfyb",1091.43352100482,-0.00822215549859438,0.0639545298719375,0.872295669207928,0.936073141131594,FALSE,"ns"
"Nfyc",1317.59430126877,-0.128119342079469,0.0909313134717231,0.0457663490224922,0.15820943010359,FALSE,"ns"
"Ngdn",1146.49294548847,-0.00760609680963796,0.0588791315686254,0.876704836974398,0.938472840428468,FALSE,"ns"
"Ngef",1036.86970918143,-0.47142696089385,0.114556709132952,2.65911012382872e-06,0.00212524909010668,FALSE,"ns"
"Ngf",123.981004976295,0.0313814344289722,0.101745165550661,0.432425603393662,0.628632634519229,FALSE,"ns"
"Ngfr",11.6694259691242,0.0054062987024792,0.101539198615092,0.83971985451165,NA,FALSE,NA
"Ngfrap1",1769.98535514484,-0.135259645645357,0.100322905828891,0.0460849961135773,0.158892050760248,FALSE,"ns"
"Ngly1",1071.60332400314,-0.00668063641616089,0.0657027742899854,0.898047232003513,0.950328723758578,FALSE,"ns"
"Ngrn",1103.62476055076,-0.0455625836663317,0.0659852284610557,0.386117067326785,0.588078404784388,FALSE,"ns"
"Nhej1",90.7934041666229,0.0241048582376747,0.0898453226768525,0.625810801002168,0.779867507041468,FALSE,"ns"
"Nhlrc1",46.9340951937055,-0.0828295110648453,0.123860462003989,0.129558572598492,0.300242489203152,FALSE,"ns"
"Nhlrc2",938.605595284536,0.0747927043289189,0.0701939279803801,0.171571794455679,0.359186386755964,FALSE,"ns"
