"feature","Estimate_group","pvalue","fdr","sign_group","method","vs","fold_change","log2FC"
"Lrp4","Group_safe",0.319758026009703,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.08826152618372,0.122025300328001
"Lrp5","Group_safe",0.274235241729448,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.08503799828122,0.117745567067873
"Lrp6","Group_safe",0.235593628750565,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.860449598580362,-0.216837406988829
"Lrp8","Group_safe",0.495581487045351,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.892657476609355,-0.163821392768071
"Lrpap1","Group_safe",0.832300668211904,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.01950962713962,0.0278753986610465
"Lrpprc","Group_safe",0.863517105717817,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.988849419666202,-0.0161772483626042
"Lrr1","Group_safe",0.747547483719487,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.06613901818537,0.0923955692134934
"Lrrc1","Group_safe",0.423036467144586,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.937847866532682,-0.0925741806750667
"Lrrc10b","Group_safe",0.673354151140022,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.1445247129894,0.194748614420321
"Lrrc14","Group_safe",0.5335771156441,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.0358862078223,0.0508655315698064
"Lrrc14b","Group_safe",0.815705421156491,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.97030565039392,-0.0434888209400954
"Lrrc15","Group_safe",0.831454891583038,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.955214843565023,-0.0661028393448831
"Lrrc16a","Group_safe",0.534127232973776,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.03690775763436,0.0522875590281577
"Lrrc16b","Group_safe",0.249221511428691,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",2.04742798436908,1.03381270782683
"Lrrc17","Group_safe",0.362938534091941,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.12104496427285,0.164844144720056
"Lrrc19","Group_safe",0.346873541050208,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.691999029412676,-0.531158080526086
"Lrrc2","Group_safe",0.146979947311622,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.72099816154967,-0.471932514098873
"Lrrc20","Group_safe",0.689770553833046,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.02416461008745,0.0344476128682035
"Lrrc23","Group_safe",0.763680244439045,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.897912869730712,-0.155352637121467
"Lrrc24","Group_safe",0.987711004645086,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.997870509922453,-0.00307548054059132
"Lrrc25","Group_safe",0.783153884119576,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.61428354485252,-0.70302335732479
"Lrrc26","Group_safe",0.742023101122405,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.82333833855598,-0.280442688480505
"Lrrc27","Group_safe",0.952663913211677,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00869306948546,0.0124872502676012
"Lrrc28","Group_safe",0.606856238646766,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.03699867033625,0.0524140442952734
"Lrrc29","Group_safe",0.413205541759761,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.13686393782198,0.185059599898077
"Lrrc3","Group_safe",0.756088357874546,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.755075136979158,-0.405307881769316
"Lrrc30","Group_safe",0.840356805318023,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.04132330947736,0.0584180653353254
"Lrrc32","Group_safe",0.853505547346561,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.02225491121831,0.0317549940193616
"Lrrc34","Group_safe",0.90201099389478,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.07174696959684,0.0999643378884581
"Lrrc36","Group_safe",0.784048130266277,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.615382529580595,-0.700444608065443
"Lrrc39","Group_safe",0.330426403423612,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.894869465727907,-0.16025084254568
"Lrrc4","Group_safe",0.594423781999806,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.11171250398573,0.152783746064641
"Lrrc40","Group_safe",0.923376188188526,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.992175479732091,-0.0113327914624916
"Lrrc41","Group_safe",0.180312521542948,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.07105477602349,0.0990322644734748
"Lrrc42","Group_safe",0.491398257278948,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.0410829822143,0.0580850669636617
"Lrrc45","Group_safe",0.933925234298872,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00605126860281,0.00870382708614315
"Lrrc46","Group_safe",0.193577078141449,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.29716472178314,0.375361693321563
"Lrrc47","Group_safe",0.406710488167893,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.04359546890723,0.0615625853744934
"Lrrc48","Group_safe",0.496955933815486,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.700423485627871,-0.513700635857749
"Lrrc49","Group_safe",0.455019066950551,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.944044069491194,-0.0830738864099963
"Lrrc4c","Group_safe",0.0895130968593062,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.773809741469959,-0.369949203942964
"Lrrc51","Group_safe",0.456297854948515,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.11261311182525,0.153952012550113
"Lrrc55","Group_safe",0.0719074819644399,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.595807601143459,-0.747081565690619
"Lrrc56","Group_safe",0.557843674969466,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.889135018825345,-0.169525579995315
"Lrrc57","Group_safe",0.330777310566957,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.93782890242445,-0.0926033535318782
"Lrrc58","Group_safe",0.0802137406300927,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.75093552647865,-0.413239048163069
"Lrrc59","Group_safe",0.472136611030513,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.03504572432669,0.0496945018330736
"Lrrc61","Group_safe",0.316912676038978,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.1059103533976,0.145234443483544
"Lrrc66","Group_safe",0.39590472476091,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.608309609936692,-0.717122299129694
"Lrrc69","Group_safe",0.265864051682028,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.179796671672615,-2.47556178040795
"Lrrc71","Group_safe",0.228491820122958,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",2.14373560168437,1.10012698151364
"Lrrc73","Group_safe",0.556977271873518,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.08203313823338,0.113744683668299
"Lrrc74b","Group_safe",0.768316197282433,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.914257807284023,-0.129327053406198
"Lrrc75a","Group_safe",0.21954735886362,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.07502578407081,0.104371262703098
"Lrrc75b","Group_safe",0.478731517438421,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.06024981255828,0.0844042278801031
"Lrrc8a","Group_safe",0.834677903618358,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.01409392580814,0.0201912815543724
"Lrrc8b","Group_safe",0.821166298546114,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.03293567654699,0.0467504168205604
"Lrrc8c","Group_safe",0.436609488578703,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.05999096989263,0.0840519744614798
"Lrrc8d","Group_safe",0.216256021285706,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.888465349833943,-0.170612582671138
"Lrrc8e","Group_safe",0.419823861849448,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.0573337171366,0.0804307940070275
"Lrrc9","Group_safe",0.487357411289404,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.440686898008736,-1.18217409016856
"Lrrcc1","Group_safe",0.907371731714418,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.01142201612562,0.0163850877794946
"Lrrd1","Group_safe",0.860749335880862,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.945550392221683,-0.0807737475837879
"Lrrfip1","Group_safe",0.170166840228359,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.926900585161959,-0.109513484175829
"Lrrfip2","Group_safe",0.00640232511179771,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.890341393355735,-0.16756946435684
"Lrriq3","Group_safe",0.317032205148182,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.787051970487877,-0.345469192204632
"Lrrk1","Group_safe",0.156987346885774,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.08548991895994,0.118346327579929
"Lrrk2","Group_safe",0.27438433680965,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.884482674441442,-0.177094211714106
"Lrrn1","Group_safe",0.497668833973559,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.919734294952784,-0.120710958412875
"Lrrn2","Group_safe",0.299304648894977,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.632029804457782,-0.661935502102733
"Lrrn3","Group_safe",0.877137728623638,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.963678355130836,-0.0533763933378498
"Lrrn4cl","Group_safe",0.808837642482409,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.951362790763865,-0.0719324944663483
"Lrrtm2","Group_safe",0.722910640381477,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.913388885777883,-0.13069885994522
"Lrrtm3","Group_safe",0.503679449497213,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.455756919853503,-1.13366353371337
"Lrrtm4","Group_safe",0.49327446014656,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.386241119567944,-1.37242633184464
"Lrsam1","Group_safe",0.441373014703519,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.06537090168616,0.0913557824389828
"Lrtm1","Group_safe",0.0965651011961756,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.628081265533407,-0.670976857749823
"Lrtm2","Group_safe",0.89958552790051,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.891818186470243,-0.165178474667139
"Lrwd1","Group_safe",0.174242205488876,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.06624848199018,0.0925436875911226
"Lsg1","Group_safe",0.724972152600624,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.978102023482738,-0.0319431377917765
"Lsm1","Group_safe",0.984738020987763,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.998766998631334,-0.00177994252140827
"Lsm10","Group_safe",0.884524082063725,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.98686097279467,-0.0190812401826479
"Lsm11","Group_safe",0.129347785992291,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.10969910506515,0.15016854281135
"Lsm12","Group_safe",0.392352048197349,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.948541406545832,-0.0762173421104248
"Lsm14a","Group_safe",0.038979956820858,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.912401643284581,-0.132259049863375
"Lsm14b","Group_safe",0.967567374341178,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00249073656068,0.00358890562811786
"Lsm2","Group_safe",0.285289369627215,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.07427990422418,0.103369937293791
"Lsm3","Group_safe",0.311091108770958,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.05672643284593,0.0796019376864894
"Lsm4","Group_safe",0.46030494448869,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.04609394801416,0.0650124235233928
"Lsm5","Group_safe",0.462267420561328,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.956748373650136,-0.0637885513885514
"Lsm6","Group_safe",0.507843098565458,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.05642338682576,0.0791881449781881
"Lsm7","Group_safe",0.744435153483463,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.03007777203661,0.0427532666276789
"Lsm8","Group_safe",0.727314679383299,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.977733379399084,-0.0324869882577769
"Lsmem1","Group_safe",0.865389375623365,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.919450203577251,-0.121156652928274
"Lsp1","Group_safe",0.95698410982422,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.994748372862601,-0.00759646082255983
"Lsr","Group_safe",0.347287072713335,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.791673712290462,-0.337022147730692
"Lss","Group_safe",0.845533859029856,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.976553522114046,-0.0342289786068609
"Lst1","Group_safe",0.835284271374507,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.121551904812,0.165496389110832
"Lta","Group_safe",0.20791367863526,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.560034697460073,-0.836411881462019
"Lta4h","Group_safe",0.325738040099762,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.03891095399961,0.0550720048403039
"Ltb4r2","Group_safe",0.737618773723077,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.57949253431532,0.659461118008045
"Ltbp1","Group_safe",0.983545962419498,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00167602803862,0.00241597328531123
"Ltbp2","Group_safe",0.306545198040806,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.0670134141406,0.0935783133624066
"Ltbp3","Group_safe",0.0847368802795846,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.08329940806331,0.11543203780283
"Ltbp4","Group_safe",0.0595268382584105,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.15032620821499,0.202043037029614
"Ltbr","Group_safe",0.807492434818555,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.02312526540814,0.0329827909478923
"Ltc4s","Group_safe",0.101197679601948,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.24012511562109,0.310485680757566
"Ltk","Group_safe",0.997834242590863,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.995417750029341,-0.00662598188188579
"Ltn1","Group_safe",0.141021827182243,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.844036381552025,-0.244622908332327
"Ltv1","Group_safe",0.162360632446052,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.930122321068292,-0.104507636307412
"Luc7l","Group_safe",0.558005863953053,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.965848653495511,-0.0501309554721122
"Luc7l2","Group_safe",0.0595157770261999,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.819020381200664,-0.288028741322339
"Luc7l3","Group_safe",0.0783816864821279,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.788058071389845,-0.343626150206656
"Lum","Group_safe",0.787526691193565,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.953330110869049,-0.0689522303340293
"Lurap1","Group_safe",0.654924607700241,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.0642495410546,0.0898364679740814
"Lurap1l","Group_safe",0.680692430539402,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.03663240346282,0.0519043958683127
"Luzp1","Group_safe",0.225062290040883,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.87878455653303,-0.186418578345316
"Luzp4","Group_safe",0.888039328274023,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.905840970248457,-0.142670302421875
"Lvrn","Group_safe",0.984619745375026,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.99776856710349,-0.00322287432656534
"Lxn","Group_safe",0.333765389092063,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.08289292551459,0.114890598933311
"Ly6a","Group_safe",0.648314656483101,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.860371715193752,-0.216967998090657
"Ly6c1","Group_safe",0.948810603833435,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.980709395775852,-0.0281023951233368
"Ly6c2","Group_safe",0.90801521362364,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.960369262907468,-0.0583388647473856
"Ly6d","Group_safe",0.505225292757191,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.27361363102034,0.348927681713589
"Ly6e","Group_safe",0.113187036438418,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.07423233538824,0.103306053716631
"Ly6f","Group_safe",0.472786948979024,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.73861787582183,0.797940883055528
"Ly6g5b","Group_safe",0.641148691270291,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.805410770343353,-0.312203330057073
"Ly6g6c","Group_safe",0.675483052439498,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.762282059201964,-0.391603173130102
"Ly6g6d","Group_safe",0.483331330379824,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.33811211946025,-1.56442636504521
"Ly6i","Group_safe",0.692397095491048,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.38149661171864,0.466232023777104
"Ly75","Group_safe",0.972917825536472,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00249838456068,0.00359991190396432
"Ly9","Group_safe",0.762214462307963,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.50449235818311,0.589276778762092
"Ly96","Group_safe",0.0423003560628171,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.766302887036385,-0.384013353839754
"Lyar","Group_safe",0.00251789166855247,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.818555850292408,-0.288847239347371
"Lyl1","Group_safe",0.181955829358331,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.661191705862556,-0.596859467634647
"Lyn","Group_safe",0.885506886547595,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.01475564240445,0.0211323619585319
"Lynx1","Group_safe",0.319889272036698,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.05839194741616,0.0818739902865091
"Lypd1","Group_safe",0.750270769575261,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.583260280511942,-0.777788263594501
"Lypd6","Group_safe",0.603074122596555,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.05366957534398,0.0754225171171475
"Lypd6b","Group_safe",0.212413693908164,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.7610134562319,-0.394006131214523
"Lypla1","Group_safe",0.0559991039032692,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.872988420981727,-0.195965576316753
"Lypla2","Group_safe",0.361466264123295,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.04650246712612,0.0655757127464443
"Lyplal1","Group_safe",0.446774286509053,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.08466893465416,0.11725476689429
"Lyrm1","Group_safe",0.386117569146154,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.916129696154877,-0.126376240283321
"Lyrm2","Group_safe",0.469474310707885,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.962348649070876,-0.0553684325347513
"Lyrm4","Group_safe",0.74205042166534,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.971012830032867,-0.0424377367274409
"Lyrm5","Group_safe",0.617944457754113,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.975531157828967,-0.0357401425784624
"Lyrm7","Group_safe",0.711065791425526,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.06759998221403,0.094371186557544
"Lyrm9","Group_safe",0.444438133573956,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.928787814952082,-0.106579049711787
"Lysmd1","Group_safe",0.670057137417773,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.931055431169167,-0.103061032482163
"Lysmd2","Group_safe",0.805411369025238,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.971845313520551,-0.0412013933775262
"Lysmd3","Group_safe",0.353018311041524,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.836147266997979,-0.258171034570891
"Lysmd4","Group_safe",0.570428998656125,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.03607064549829,0.0511223779619303
"Lyst","Group_safe",0.553793413549104,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.898828939337832,-0.15388151958288
"Lyve1","Group_safe",0.689750766915379,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.545785706481271,-0.873593482354106
"Lyz2","Group_safe",0.796670183925093,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.95289623759426,-0.0696089695856151
"Lyzl4","Group_safe",0.468524849473878,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.443845008950106,-1.17187212069039
"Lzic","Group_safe",0.921788145635403,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00593789953754,0.00854124471142561
"Lztfl1","Group_safe",0.0627950752164278,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.776611344838697,-0.364735312411792
"Lztr1","Group_safe",0.333851559922984,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.05854054656068,0.0820765316994667
"Lzts1","Group_safe",0.147538776185952,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.20927616956781,0.274143759034287
"Lzts2","Group_safe",0.430350130468385,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.05089343765231,0.0716163850328325
"Lzts3","Group_safe",0.0619130609782078,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.11441427266434,0.156285640232536
"M1ap","Group_safe",0.881759732005796,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.04079037756776,0.0576795290635788
"M6pr","Group_safe",0.647241589861541,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.974432194741791,-0.0373662949487199
"Maats1","Group_safe",0.8183905054097,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.07791474067074,0.108243070413289
"Mab21l1","Group_safe",0.758037657081443,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.750181772924126,-0.414687884449199
"Mab21l3","Group_safe",0.962582423526975,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.992244695003854,-0.011232150952344
"Macc1","Group_safe",0.309650443422466,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.25190716293311,0.32412758100696
"Macf1","Group_safe",0.168794635586912,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.801554836483259,-0.319126872553384
"Macrod1","Group_safe",0.918524882873852,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.01133865390484,0.0162661747865974
"Macrod2","Group_safe",0.448938842220985,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.720499684123606,-0.472930296983394
"Mad1l1","Group_safe",0.511689395325513,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.03863344784565,0.0546865914126478
"Mad2l1","Group_safe",0.370255428362385,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.10588436655906,0.145200542432278
"Mad2l1bp","Group_safe",0.640048939864971,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.02331933264062,0.0332564165666855
"Mad2l2","Group_safe",0.271616027842533,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.08238346664329,0.114211707496283
